id,codigoAdicional,aneelPlu,aneelFlu,nome,latitude,longitude,altitude,ultimaAtualizacao,baciaCodigo,codigoNomeBacia,codigoNomeSubBacia,nomeRio,nomeEstado,nomeMunicipio,subBaciaCodigo,rioCodigo,estadoCodigo,municipioCodigo,responsavelCodigo,operadoraCodigo,menorDataPeriodo,maiorDataPeriodo,responsavelSigla,operadoraSigla,tipoEstacao
205442011,58931500,,58931500,PCH TOMBOS BARRAMENTO,-20.9147,-42.0275,273.0,2015-04-09T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste",58 - RIO PARAIBA DO SUL,RIO CARANGOLA,MINAS GERAIS,TOMBOS,58,58840000.0,17,17691000,470,470,2013-02-19T10:00:00.000+0000,2024-05-30T11:00:00.223+0000,QUANTA,QUANTA,Fluviométrica
161948110,60444950,,60444950,UHE CORUMBÁ IV BARRAMENTO,-16.3211,-48.1869,844.0,2021-05-24T03:00:00.000+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,RIO CORUMBÁ,GOIÁS,LUZIÂNIA,60,60300000.0,26,26126000,520,520,2015-06-18T04:00:00.000+0000,2024-05-28T21:00:00.547+0000,CORUMBÁ COM,CORUMBÁ COM,Fluviométrica
101956580,17394000,,17394000,PCH DA FAZENDA BARRAMENTO,-10.3303,-56.9828,221.0,2016-12-22T03:00:00.000+0000,1,1 - Rio Amazonas,"17 - RIO AMAZONAS,TAPAJOS,JURUENA..",RIO APIACAS,MATO GROSSO,ALTA FLORESTA,17,17244300.0,25,25006000,702,702,2017-03-13T13:54:16.000+0000,2024-05-28T13:00:00.000+0000,ENEL DA FAZENDA,ENEL DA FAZENDA,Fluviométrica
83439270,48395500,,48395500,MATA DE SÃO JOSÉ,-8.5731,-39.4619,329.0,2022-05-12T03:00:00.000+0000,4,4 - Rio São Francisco,"48 - RIOS SAO FRANCISCO,PAJEU E ...",RIO SÃO FRANCISCO,PERNAMBUCO,OROCÓ,48,40001000.0,12,12098000,1,1,2017-03-08T16:00:00.000+0000,2024-05-30T12:45:00.000+0000,ANA,CPRM,Fluviométrica
163643180,54095000,,54095000,PCH SANTA MARTA MONTANTE,-16.6106,-43.3139,,2019-12-20T18:05:20.233+0000,5,"5 - Atlântico, Trecho Leste",54 - RIO JEQUITINHONHA,RIBEIRÃO TICORORO,MINAS GERAIS,GRÃO MOGOL,54,54163650.0,17,17278000,23,23,2017-05-24T12:00:00.000+0000,2019-06-06T19:00:00.000+0000,CEMIG,CEMIG,Fluviométrica
233246080,62108000,,62108000,MOGI DAS CRUZES,-23.5458,-46.1344,742.0,2017-03-15T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO TIETÊ,SÃO PAULO,MOJI DAS CRUZES,62,62200000.0,21,21309000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
225747491,62541000,,62541000,LARANJAL PAULISTA,-22.9572,-47.8206,462.0,2017-03-15T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO TIETÊ,SÃO PAULO,LARANJAL PAULISTA,62,62200000.0,21,21266000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
224247420,62697300,0,62697300,PIRACICABA,-22.7003,-47.7117,465.0,2017-03-15T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PIRACICABA,SÃO PAULO,PIRACICABA,62,62260000.0,21,21388000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
234646311,62266000,,62266000,RIACHO GRANDE,-23.7692,-46.5331,760.0,2017-03-15T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO GRANDE OU JURUBATUBA,SÃO PAULO,SÃO BERNARDO DO CAMPO,62,62263850.0,21,21488000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
234046431,62290120,,62290120,GUARAPIRANGA,-23.6714,-46.7264,740.0,2017-03-15T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO GUARAPIRANGA,SÃO PAULO,SÃO PAULO,62,62230300.0,21,21504000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
235046390,62222500,,62222500,TAQACETUBA,-23.8406,-46.6586,745.0,2017-03-15T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RESERVATÓRIO BILLINGS (COMP.PEDREIRA),SÃO PAULO,SÃO PAULO,62,62230160.0,21,21504000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
232447270,62512200,,62512200,SOROCABA,-23.4139,-47.4622,540.0,2017-03-15T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO SOROCABA,SÃO PAULO,SOROCABA,62,62250000.0,21,21523000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
234246250,62284900,,62284900,RIBEIRÃO PIRES,-23.7086,-46.4192,738.0,2017-03-15T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIBEIRÃO DO PIRES,SÃO PAULO,RIBEIRÃO PIRES,62,62263810.0,21,21434000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
233446170,62126220,,62126220,TAIACUPEBA,-23.5764,-46.2889,750.0,2017-03-15T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO TAIACUPEBA-AÇU,SÃO PAULO,SUZANO,62,62212000.0,21,21526000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
225445280,58180000,,58180000,PINDAMONHANGABA,-22.9122,-45.4714,545.0,2017-03-15T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste",58 - RIO PARAIBA DO SUL,RIO PARAÍBA DO SUL,SÃO PAULO,PINDAMONHANGABA,58,58001000.0,21,21382000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
83835120,39480100,,39480100,PCH LUIZ DIAS LINS BARRAMENTO,-8.6497,-35.215,52.0,2018-05-02T03:00:00.000+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","39 - RIOS CAPIBARIBE,MUNDAU E .....",RIO SIRINHAEM,PERNAMBUCO,RIO FORMOSO,39,39720000.0,12,12119000,329,329,2017-05-10T09:00:00.000+0000,2024-05-30T11:00:00.173+0000,BRENNAND,BRENNAND,Fluviométrica
232346390,62350600,,62350600,ÁGUAS CLARAS,-23.3978,-46.6586,870.0,2017-03-17T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO JUQUERI,SÃO PAULO,MAIRIPORÃ,62,62232500.0,21,21287000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
232846260,62540300,,62540300,SÃO MIGUEL PAULISTA,-23.48,-46.4375,435.0,2017-03-17T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO TIETÊ,SÃO PAULO,SÃO MANUEL,62,62200000.0,21,21502000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
131257300,17094050,,17094050,PCH INXU JUSANTE,-13.205,-57.505,291.0,2017-03-23T03:00:00.000+0000,1,1 - Rio Amazonas,"17 - RIO AMAZONAS,TAPAJOS,JURUENA..",RIO DO SANGUE,MATO GROSSO,NOVA MARINGÁ,17,17212000.0,25,25092600,770,770,2017-04-20T01:00:00.000+0000,2024-05-28T13:00:00.000+0000,INXU,INXU,Fluviométrica
233046320,62155150,,62155150,RIO TIETÊ (barragem da Penha),-23.5014,-46.5419,,2017-03-23T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO TIETÊ,SÃO PAULO,GUARULHOS,62,62200000.0,21,21190000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
225846230,62596250,,62596250,CANTAREIRA,-22.9669,-46.3942,817.0,2017-03-23T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO JACAREÍ,SÃO PAULO,PIRACAIA,62,62263200.0,21,21387000,113,113,,,CETESB-SP,CETESB-SP,Fluviométrica
185649010,60842200,,60842200,CGH SALTO MORAIS RIO BABILÔNIA,-18.9458,-49.025,,2023-03-23T03:00:00.000+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,RIO BABILONIA,MINAS GERAIS,MONTE ALEGRE DE MINAS,60,60602500.0,17,17428000,23,23,2017-05-24T12:00:00.000+0000,2024-03-31T08:00:00.000+0000,CEMIG,CEMIG,Fluviométrica
271250381,71492150,,71492150,CGH MAROMBAS II JUSANTE,-27.2053,-50.6339,838.0,2022-11-08T03:00:00.000+0000,7,7 - Rio Uruguai,71 - RIO CANOAS,RIO DAS MAROMBAS,SANTA CATARINA,CURITIBANOS,71,71201000.0,23,23047000,1182,1182,2018-05-10T23:00:00.000+0000,2024-05-30T13:00:00.907+0000,MAROMBAS II,MAROMBAS II,Fluviométrica
113961122,15559001,,15559001,SÍTIO BELA VISTA,-11.6525,-61.215,,2023-03-13T03:00:00.000+0000,1,1 - Rio Amazonas,"15 - RIO AMAZONAS,MADEIRA,GUAPORE,.",RIO JI-PARANÁ (ou MACHADO),RONDÔNIA,PIMENTA BUENO,15,15240000.0,1,1009000,1,1,,,ANA,CPRM,Fluviométrica
41569570,469001,,469001,TABATINGA,-4.2511,-69.9514,78.0,2021-10-26T03:00:00.000+0000,1,1 - Rio Amazonas,"10 - RIO SOLIMOES, JAVARI,ITACUAI",,AMAZONAS,TABATINGA,10,,3,3041000,1,1,,,ANA,CPRM,Fluviométrica
75934541,734035,734035,,DEFESA CIVIL OLINDA,-7.9864,-34.9089,,2023-06-23T17:37:39.353+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","39 - RIOS CAPIBARIBE,MUNDAU E .....",,PERNAMBUCO,OLINDA,39,,12,12096000,230,230,,,APAC-PE,APAC-PE,Fluviométrica
224347210,62695000,,62695000,CARIOBA,-22.7167,-47.35,515.0,2023-08-09T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO PIRACICABA,SÃO PAULO,AMERICANA,62,62260000.0,21,21017000,10,10,,,DAEE-SP,DAEE-SP,Fluviométrica
223947120,62632000,,62632000,USINA ESTER,-22.6572,-47.2147,515.0,2023-08-09T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO JAGUARI,SÃO PAULO,COSMÓPOLIS,62,62263000.0,21,21129000,10,10,,,DAEE-SP,DAEE-SP,Fluviométrica
224447081,62690000,,62690000,ACIMA DE PAULÍNEA,-22.7444,-47.1361,540.0,2023-08-09T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO ATIBAIA,SÃO PAULO,PAULÍNIA,62,62260100.0,21,21367000,10,10,,,DAEE-SP,DAEE-SP,Fluviométrica
224046580,62628000,,62628000,FAZENDA BARRA,-22.6756,-46.9675,575.0,2023-08-09T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO CAMANDUCAIA,SÃO PAULO,JAGUARIUNA,62,62263600.0,21,21249000,10,10,,,DAEE-SP,DAEE-SP,Fluviométrica
225846490,62676000,,62676000,BAIRRO DA PONTE,-22.9831,-46.8294,695.0,2023-08-09T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO ATIBAIA,SÃO PAULO,ITATIBA,62,62260100.0,21,21236000,10,10,,,DAEE-SP,DAEE-SP,Fluviométrica
225146460,62605000,,62605000,BUENÓPOLIS,-22.8506,-46.7797,730.0,2023-08-09T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO JAGUARI,SÃO PAULO,MORUNGABA,62,62263000.0,21,21323000,10,10,,,DAEE-SP,DAEE-SP,Fluviométrica
141957360,66025000,,66025000,PCH MARACANÃ BARRAMENTO,-14.3331,-57.6156,464.0,2015-04-09T03:00:00.000+0000,6,6 - Rio Paraná ,"66 - RIOS PARAGUAI,SAO LOURENCO E .",RIO MARACANÃ,MATO GROSSO,NOVA MARILÂNDIA,66,66135500.0,25,25092400,586,586,2013-02-19T10:00:00.000+0000,2024-05-28T13:00:00.000+0000,MARACANÃ,MARACANÃ,Fluviométrica
270052250,73331000,,73331000,PCH ALTO IRANI BARRAMENTO,-27.0097,-52.4303,448.0,2023-08-15T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",RIO IRANI,SANTA CATARINA,ARVOREDO,73,73101000.0,23,23016500,643,643,2015-09-22T12:00:00.000+0000,2024-05-28T12:00:00.000+0000,SPE ALTO IRANI,SPE ALTO IRANI,Fluviométrica
243549080,81169000,,81169000,CGH CATAS ALTAS I BARRAMENTO,-24.5956,-49.1347,330.0,2023-03-07T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",81 - RIO RIBEIRA DO IGUAPE,RIO CATAS ALTAS,SÃO PAULO,RIBEIRA,81,81308000.0,21,21429000,576,576,2002-01-02T00:01:00.000+0000,2024-05-28T20:30:00.953+0000,KLINGELE,KLINGELE,Fluviométrica
284251511,86489000,,86489000,PCH CAÇADOR BARRAMENTO,-28.7075,-51.8503,,2015-04-09T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",86 - RIO TAQUARI,RIO CARREIRO,RIO GRANDE DO SUL,SERAFINA CORRÊA,86,86131000.0,24,24204000,157,157,2015-06-22T08:00:00.000+0000,2024-05-28T18:00:00.587+0000,CAÇADOR,CAÇADOR,Fluviométrica
184351001,60903800,,60903800,UHE BARRA DOS COQUEIROS BARRAMENTO,-18.7217,-51.0033,448.0,2021-08-18T03:00:00.000+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,RIO CLARO,GOIÁS,CACHOEIRA ALTA,60,60700000.0,26,26042000,1124,1124,2015-06-02T16:00:00.000+0000,2024-05-28T21:00:00.963+0000,KINROSS,KINROSS,Fluviométrica
274448550,84098000,,84098000,ALTO CUBATÃO,-27.7481,-48.9306,243.0,2011-06-03T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste","84 - RIOS TUBARAO,ARARANGUA E .....",RIO CUBATÃO,SANTA CATARINA,ÁGUAS MORNAS,84,84207000.0,23,23006000,94,94,,,EPAGRI-SC,EPAGRI-SC,Fluviométrica
275255070,74830000,,74830000,SAN JAVIER (DNCPVN-564),-27.8833,-55.1333,,2010-04-15T03:00:00.000+0000,7,7 - Rio Uruguai,"74 - RIOS URUGUAI,DA VARZEA E ....",RIO URUGUAI,ARGENTINA,ARGENTINA,74,70001000.0,62,62000000,902,902,,,ARGENTINA,ARGENTINA,Fluviométrica
281055390,75550103,,75550103,GARRUCHOS (DNCPVN),-28.1833,-55.65,,2010-04-15T03:00:00.000+0000,7,7 - Rio Uruguai,"75 - RIOS URUGUAI,IJUI E OUTROS",RIO URUGUAI,ARGENTINA,ARGENTINA,75,70001000.0,62,62000000,902,902,,,ARGENTINA,ARGENTINA,Fluviométrica
123846390,21758000,,21758000,AURORA DO TOCANTINS,-12.6464,-46.6572,370.0,2020-02-18T03:00:00.000+0000,2,2 - Rio Tocantins,"21 - RIO TOCANTINS,PARANA,PALMA....",RIO PALMA,TOCANTINS,AURORA DO TOCANTINS,21,21280000.0,29,29016000,258,258,2017-10-06T14:15:00.000+0000,2024-05-30T13:00:00.000+0000,SEMARH-TO,SEMARH-TO,Fluviométrica
290349410,84955000,,84955000,MARACANÃ,-29.0558,-49.6856,16.0,2011-06-03T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste","84 - RIOS TUBARAO,ARARANGUA E .....",RIO DO COQUEIRO,SANTA CATARINA,SOMBRIO,84,84131000.0,23,23174000,94,94,,,EPAGRI-SC,EPAGRI-SC,Fluviométrica
290656330,75890000,,75890000,ALVEAR (DNCPVN-582),-29.1136,-56.5544,,2018-08-21T03:00:00.000+0000,7,7 - Rio Uruguai,"75 - RIOS URUGUAI,IJUI E OUTROS",RIO URUGUAI,ARGENTINA,ARGENTINA,75,70001000.0,62,62000000,902,902,,,ARGENTINA,ARGENTINA,Fluviométrica
264251550,73660000,,73660000,PCH VICTOR BAPTISTA ADAMI BARRAMENTO,-26.7014,-51.9208,1015.0,2023-07-18T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",RIO CHAPECÓ,SANTA CATARINA,PASSOS MAIA,73,73201000.0,23,23120800,601,601,2015-05-25T13:00:00.000+0000,2024-05-28T21:00:00.963+0000,PASSOS MAIA,PASSOS MAIA,Fluviométrica
115346461,21829000,,21829000,PCH BOA SORTE BARRAMENTO,-11.8908,-46.77,459.0,2015-05-25T03:00:00.000+0000,2,2 - Rio Tocantins,"21 - RIO TOCANTINS,PARANA,PALMA....",RIO PALMEIRAS,TOCANTINS,DIANÓPOLIS,21,21283000.0,29,29039000,481,481,2015-08-19T13:00:00.000+0000,2024-05-27T09:00:00.000+0000,BOA SORTE,BOA SORTE,Fluviométrica
220448020,62761200,,62761200,PCH SANTANA BARRAMENTO,-22.0744,-48.0453,595.0,2015-06-18T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO JACARÉ-GUAÇU,SÃO PAULO,SÃO CARLOS,62,62275000.0,21,21490000,726,726,2015-09-22T12:00:00.000+0000,2024-05-30T12:00:00.193+0000,JAYADITYA,JAYADITYA,Fluviométrica
244151311,64633000,,64633000,PCH ITAGUAÇU BARRAMENTO,-24.6942,-51.5194,538.0,2015-06-16T03:00:00.000+0000,6,6 - Rio Paraná ,"64 - RIOS PARANA,PARANAPANEMA E ...",RIO PITANGA,PARANÁ,PITANGA,64,64301000.0,22,22197000,574,574,2014-11-29T14:00:00.000+0000,2024-05-30T11:00:00.163+0000,ITAGUAÇU,ITAGUAÇU,Fluviométrica
152155270,66170500,,66170500,PCH CASCA III BARRAMENTO,-15.3575,-55.4553,422.0,2015-06-16T03:00:00.000+0000,6,6 - Rio Paraná ,"66 - RIOS PARAGUAI,SAO LOURENCO E .",RIO DA CASCA,MATO GROSSO,CHAPADA DOS GUIMARÃES,66,66223120.0,25,25040000,684,684,2016-01-27T02:14:00.000+0000,2024-05-28T13:00:00.000+0000,APIACÁS,APIACÁS,Fluviométrica
212843270,58753100,,58753100,PCH ANNA MARIA BARRAMENTO,-21.4831,-43.4603,,2015-09-28T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste",58 - RIO PARAIBA DO SUL,RIO PINHO,MINAS GERAIS,SANTOS DUMONT,58,58652500.0,17,17606000,1001,1001,2015-10-28T14:00:00.000+0000,2024-05-28T18:00:00.790+0000,ÁGUA CLARA,ÁGUA CLARA,Fluviométrica
294357040,77140000,,77140000,PASO DE LOS LIBRES (DNCPVN-599),-29.7167,-57.0833,,2010-04-15T03:00:00.000+0000,7,7 - Rio Uruguai,"77 - RIOS URUGUAI,QUARAI E OUTROS",RIO URUGUAI,ARGENTINA,ARGENTINA,77,70001000.0,62,62000000,902,902,,,ARGENTINA,ARGENTINA,Fluviométrica
292450350,2950045,2950045,,CAPÃO DOS COXOS,-29.4083,-50.5842,890.0,2022-05-17T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",87 - LAGOA DOS PATOS,,RIO GRANDE DO SUL,SÃO FRANCISCO DE PAULA,87,,24,24182000,1,1,2017-10-09T19:45:00.000+0000,2024-05-30T13:30:00.000+0000,ANA,CPRM,Fluviométrica
110749370,26792000,,26792000,FOZ RIO DUERÉ,-11.1222,-49.6303,,2018-04-30T03:00:00.000+0000,2,2 - Rio Tocantins,"26 - RIO ARAGUAIA,MORTES,JAVAES....",RIO  DUERÉ,TOCANTINS,LAGOA DA CONFUSÃO,26,26655000.0,29,29059000,258,258,2017-07-05T16:15:00.000+0000,2024-05-30T13:00:00.000+0000,SEMARH-TO,SEMARH-TO,Fluviométrica
112449390,26796000,,26796000,FOZ RIO XAVANTE,-11.4011,-49.6556,,2018-04-30T03:00:00.000+0000,2,2 - Rio Tocantins,"26 - RIO ARAGUAIA,MORTES,JAVAES....",RIO XAVANTES,TOCANTINS,DUERÉ,26,26444000.0,29,29042000,258,258,2017-07-07T04:15:00.000+0000,2024-05-30T13:00:00.000+0000,SEMARH-TO,SEMARH-TO,Fluviométrica
223244464,58235101,,58235101,QUELUZ DAEE,-22.54,-44.7728,464.0,2017-09-06T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste",58 - RIO PARAIBA DO SUL,RIO PARAÍBA DO SUL,SÃO PAULO,QUELUZ,58,58001000.0,21,21420000,10,10,2016-09-28T21:20:00.000+0000,2018-12-11T19:20:00.000+0000,DAEE-SP,DAEE-SP,Fluviométrica
280049070,84520008,,84520008,PCH SANTA ROSA BARRAMENTO,-28.0131,-49.1225,301.0,2023-03-27T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste","84 - RIOS TUBARAO,ARARANGUA E .....",RIO BRAÇO DO NORTE,SANTA CATARINA,SANTA ROSA DE LIMA,84,84350000.0,23,23154000,544,544,2017-12-05T19:00:00.000+0000,2024-05-30T09:29:07.167+0000,PCHSANTAROSA,PCHSANTAROSA,Fluviométrica
264051480,73571500,,73571500,PCH DAS PEDRAS JUSANTE,-26.6808,-51.8094,1085.0,2017-11-23T03:00:00.000+0000,7,7 - Rio Uruguai,"73 - RIOS URUGUAI,CHAPECO E OUTROS",RIO CHAPECÓ,SANTA CATARINA,ÁGUA DOCE,73,73201000.0,23,23004000,747,747,2018-02-12T08:00:00.000+0000,2024-05-24T20:00:00.000+0000,EUCLIDES,EUCLIDES,Fluviométrica
174350260,60793010,,60793010,PCH YPÊ ALÇA,-17.7281,-50.4497,487.0,2019-03-19T17:03:26.020+0000,6,6 - Rio Paraná ,60 - RIO PARANAIBA,RIO VERDE OU VERDÃO,GOIÁS,SANTA HELENA DE GOIÁS,60,60550000.0,26,26195000,818,818,,,STAHELENAYPE,STAHELENAYPE,Fluviométrica
121041080,51151000,,51151000,FAZENDA TERRA GRAPIUNA,-12.1797,-41.1492,,2017-11-30T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","51 - RIOS PARAGUACU,JEQUIRICA E ...",RIO UTINGA,BAHIA,UTINGA,51,51214300.0,16,16328000,114,114,2017-12-15T22:30:00.000+0000,2023-02-06T10:15:00.000+0000,INEMA-BA,INEMA-BA,Fluviométrica
122941190,51193000,,51193000,SANTO ANTÔNIO/PORTO,-12.4892,-41.3289,,2017-11-30T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","51 - RIOS PARAGUACU,JEQUIRICA E ...",RIO PARAGUAÇÚ,BAHIA,LENÇÓIS,51,51200000.0,16,16193000,114,114,2017-12-15T22:30:00.000+0000,2024-05-30T13:15:00.000+0000,INEMA-BA,INEMA-BA,Fluviométrica
123041120,51172000,,51172000,BR-242 (UTINGA),-12.5047,-41.2072,,2020-02-17T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste","51 - RIOS PARAGUACU,JEQUIRICA E ...",RIO UTINGA,BAHIA,ANDARAÍ,51,51214300.0,16,16013000,114,114,2018-05-24T12:30:00.000+0000,2020-09-14T02:15:00.000+0000,INEMA-BA,INEMA-BA,Fluviométrica
105569550,13439000,1069005,13439000,ALDEIA DOS PATOS,-10.9261,-69.9233,256.0,2023-09-11T03:00:00.000+0000,1,1 - Rio Amazonas,"13 - RIO SOLIMOES,PURUS,COARI,..",RIO ACRE,ACRE,ASSIS BRASIL,13,13330000.0,2,2001000,1,1,2017-07-13T12:15:00.000+0000,2024-05-30T13:00:00.000+0000,ANA,CPRM,Fluviométrica
93467310,13610001,,13610001,PORTO ACRE,-9.5819,-67.5281,134.0,2023-09-11T03:00:00.000+0000,1,1 - Rio Amazonas,"13 - RIO SOLIMOES,PURUS,COARI,..",RIO ACRE,ACRE,PORTO ACRE,13,13330000.0,2,2007400,380,380,2017-07-13T12:15:00.000+0000,2024-05-30T13:00:00.000+0000,SEMA-AC,SEMA-AC,Fluviométrica
260352100,65831000,,65831000,PCH TIGRE BARRAMENTO,-26.0528,-52.1783,901.0,2018-03-15T03:00:00.000+0000,6,6 - Rio Paraná ,"65 - RIOS PARANA,IGUACU E OUTROS",RIO MARRECAS,PARANÁ,MANGUEIRINHA,65,65140710.0,22,22144000,661,661,2017-01-01T00:00:00.000+0000,2024-05-30T12:00:00.433+0000,TIGRE,TIGRE,Fluviométrica
10760131,14740000,,14740000,FAZENDA ANAUÁ,1.1292,-60.2236,,2024-01-30T21:00:48.477+0000,1,1 - Rio Amazonas,"14 - RIO SOLIMOES,NEGRO,BRANCO,....",RIO ANAUA,RORAIMA,CARACARAÍ,14,14266000.0,4,4004000,1,1,,,ANA,CPRM,Fluviométrica
295755360,76742000,,76742000,PASSO DO OSÓRIO,-29.9511,-55.6003,100.0,2023-09-25T03:00:00.000+0000,7,7 - Rio Uruguai,"76 - RIOS URUGUAI,IBICUI E OUTROS",ARROIO CAVERA,RIO GRANDE DO SUL,ALEGRETE,76,76151400.0,24,24004000,1,1,2022-12-01T02:00:00.000+0000,2024-05-30T11:45:00.000+0000,ANA,CPRM,Fluviométrica
75035020,39088000,,39088000,AÇUDE BOTAFOGO,-7.8369,-35.0344,,2012-10-04T03:00:00.000+0000,3,"3 - Atlântico, Trecho Norte/Nordeste","39 - RIOS CAPIBARIBE,MUNDAU E .....",RIO BOTAFOGO,PERNAMBUCO,IGARASSU,39,39330000.0,12,12068000,230,230,,,APAC-PE,APAC-PE,Fluviométrica
283552340,85050200,,85050200,PCH TIO HUGO BARRAMENTO,-28.5903,-52.5822,455.0,2023-07-26T03:00:00.000+0000,8,"8 - Atlântico, Trecho Sudeste",85 - RIO JACUI,RIO JACUÍ,RIO GRANDE DO SUL,TIO HUGO,85,85001000.0,24,24214600,176,176,2023-05-04T21:00:00.000+0000,2024-05-30T08:00:00.507+0000,COPREL,COPREL,Fluviométrica
201843361,41151001,,41151001,FAZENDA ÁGUA LIMPA - JUSANTE,-20.3053,-43.6164,965.0,2023-08-01T03:00:00.000+0000,4,4 - Rio São Francisco,"41 - RIOS SAO FRANCISCO,DAS VELHAS",RIO DAS VELHAS,MINAS GERAIS,OURO PRETO,41,41300000.0,17,17460000,1,1,2024-02-20T02:30:00.000+0000,2024-05-30T13:15:00.000+0000,ANA,IGAM-MG,Fluviométrica
225446280,62597000,,62597000,GUARIPOCABA,-22.9,-46.4667,,2023-08-09T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO JAGUARI,SÃO PAULO,BRAGANÇA PAULISTA,62,62263000.0,21,21077000,10,10,,,DAEE-SP,DAEE-SP,Fluviométrica
230246190,62665900,,62665900,CAPTAÇÃO DE PIRACAIA,-23.0475,-46.3264,,2023-08-09T03:00:00.000+0000,6,6 - Rio Paraná ,"62 - RIOS PARANA,TIETE E OUTROS",RIO CACHOEIRA,SÃO PAULO,PIRACAIA,62,62260400.0,21,21387000,10,10,,,DAEE-SP,DAEE-SP,Fluviométrica
231945070,2345149,2345149,,PONTE ALTA (DA),-23.3167,-45.1333,,2023-08-09T03:00:00.000+0000,5,"5 - Atlântico, Trecho Leste",58 - RIO PARAIBA DO SUL,,SÃO PAULO,SÃO LUÍS DO PARAITINGA,58,,21,21501000,10,10,,,DAEE-SP,DAEE-SP,Fluviométrica
