ID_WaterChem_Entries,Source,Program,field_method,event,Location_Number,Location_Name,Sample_Date,Sample_Time,Parameter,Prefix,Result,Result_Unit,Detection_Flag,Detection_Limit,Result_ID,Result_Properties,Result_Method,FieldProbe,Percent_Ice_Cover,Flow_Condition,Site_Field_Notes,Weather,IWMP_Sampling_Run,Sampled_By,Sample_Session_Notes,Lab_WorkOrder_Number,Entered_Who,Entered_When,Source_Parameter,Source_Result,Source_Result_Unit,Outside_Range,current_low_range,current_high_range,DB_admin_Notes,Omit_Listing,Temp_Source_Result_Text_Format,REMOVE_Source_Result,general_notes,SSMA_TimeStamp
1087680,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,1/31/2018,12:45:00 PM,Calcium_Ca,,91,mg/L,Y,0.1,,,EPA 6020B m,,,,,,,,2018-01-31 January IWMP run completed on 2018-02-02. Issues in January delayed part of the sampling.,FZY166-05,CVC20027,6/18/2018,Calcium (Ca),91000,ug/L,0,43.3,97,,FALSE,,0,,
1087635,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,1/31/2018,12:45:00 PM,Chloride_Cl,,400,mg/L,Y,5,,,EPA 325.2 m,,,,,,,,2018-01-31 January IWMP run completed on 2018-02-02. Issues in January delayed part of the sampling.,FZY166-01,CVC20027,6/18/2018,Dissolved Chloride (Cl),400,mg/L,-1,27.4,245,,FALSE,,0,,
1084859,CVC Field Data,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,1/31/2018,12:45:00 PM,DO_Field,,13.71,mg/L,,,,,FIELD,YSI ProDSS2,75-100,0,Sampled downstream at bridge because thick ice upstream,"-10C, light snow ~10cm overnight, ~5cm during run",South,P. Schaefer; S. Ariano,2018-01-31 January IWMP run completed on 2018-02-02. Issues in January delayed part of the sampling.,,CVC20027,6/15/2018,DO Field,13.71,mg/L,-1,7,13.5,,FALSE,,0,,
1087651,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,1/31/2018,12:45:00 PM,Magnesium_Mg,,19.2,mg/L,Y,0.005,,,EPA 6020B m,,,,,,,,2018-01-31 January IWMP run completed on 2018-02-02. Issues in January delayed part of the sampling.,FZY166-05,CVC20027,6/18/2018,Magnesium (Mg),19200,ug/L,0,12,26.2,,FALSE,,0,,
1087630,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,1/31/2018,12:45:00 PM,NO2_N,,0.01,mg/L,<,0.01,,,SM 22 4500-NO3I/NO2B,,,,,,,,2018-01-31 January IWMP run completed on 2018-02-02. Issues in January delayed part of the sampling.,FZY166-01,CVC20027,6/18/2018,Nitrite (N),<0.010,mg/L,0,0.005,0.073,,FALSE,,0,,
1087637,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,1/31/2018,12:45:00 PM,NO3_N,,1.67,mg/L,Y,0.1,,,SM 22 4500-NO3I/NO2B,,,,,,,,2018-01-31 January IWMP run completed on 2018-02-02. Issues in January delayed part of the sampling.,FZY166-01,CVC20027,6/18/2018,Nitrate (N),1.67,mg/L,0,0.2,3.3,,FALSE,,0,,
1084847,CVC Field Data,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,1/31/2018,12:45:00 PM,pH_Field,,7.99,pH Units,,,,,FIELD,YSI ProDSS2,75-100,0,Sampled downstream at bridge because thick ice upstream,"-10C, light snow ~10cm overnight, ~5cm during run",South,P. Schaefer; S. Ariano,2018-01-31 January IWMP run completed on 2018-02-02. Issues in January delayed part of the sampling.,,CVC20027,6/15/2018,pH Field,7.99,pH Units,0,7.13,8.34,,FALSE,,0,,
1087632,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,1/31/2018,12:45:00 PM,pH_Lab,,8.16,pH Units,Y,,,,SM 4500H+ B m,,,,,,,,2018-01-31 January IWMP run completed on 2018-02-02. Issues in January delayed part of the sampling.,FZY166-01,CVC20027,6/18/2018,pH,8.16,pH,0,7.95,8.47,,FALSE,,0,,
1087656,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,1/31/2018,12:45:00 PM,Potassium_K,,5.4,mg/L,Y,0.02,,,EPA 6020B m,,,,,,,,2018-01-31 January IWMP run completed on 2018-02-02. Issues in January delayed part of the sampling.,FZY166-05,CVC20027,6/18/2018,Potassium (K),5400,ug/L,0,1.45,6.83,,FALSE,,0,,
1087660,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,1/31/2018,12:45:00 PM,Sodium_Na,,198,mg/L,Y,0.05,,,EPA 6020B m,,,,,,,,2018-01-31 January IWMP run completed on 2018-02-02. Issues in January delayed part of the sampling.,FZY166-05,CVC20027,6/18/2018,Sodium (Na),198000,ug/L,-1,20.1,165,,FALSE,,0,,
1087639,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,1/31/2018,12:45:00 PM,Total_Dissolved_Solids_TDS,,905,mg/L,Y,10,,,SM 23 2540C m,,,,,,,,2018-01-31 January IWMP run completed on 2018-02-02. Issues in January delayed part of the sampling.,FZY166-02,CVC20027,6/18/2018,Total Dissolved Solids,905,mg/L,0,262,906,,FALSE,,0,,
1088161,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,2/28/2018,12:42:00 PM,Ammonia_N,,0.06,mg/L,Y,0.01,,,EAP GS I-2522-90 m,,,,,,,,,GEC148-03,CVC20027,5/9/2018,Total Ammonia-N,0.06,mg/L,0,0.006,0.3,,FALSE,,0,,
1088199,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,2/28/2018,12:42:00 PM,Calcium_Ca,,94.5,mg/L,Y,0.1,,,EPA 6020B m,,,,,,,,,GEC148-05,CVC20027,5/9/2018,Calcium (Ca),94500,ug/L,0,43.3,97,,FALSE,,0,,
1088153,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,2/28/2018,12:42:00 PM,Chloride_Cl,,420,mg/L,Y,5,,,EPA 325.2 m,,,,,,,,,GEC148-01,CVC20027,5/9/2018,Dissolved Chloride (Cl),420,mg/L,-1,27.4,245,,FALSE,,0,,
1086430,CVC Field Data,IWMP,N/A,FieldGrab,501070008,Huttonville Creek @ Lionhead Golf & Country Club,2/28/2018,12:42:00 PM,DO_Field,,11.28,mg/L,,,,,,,0-24,8,,"Max 12C, no rain in last 24 hrs",South,K. MacDonnell;K. Bowers,,,11858,3/26/2018,DO Field,11.28,mg/L,0,7,13.5,,FALSE,,0,"photos taken of staff gauge, staff need to sign waiver for golf cart.",
1088170,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,2/28/2018,12:42:00 PM,Magnesium_Mg,,18.9,mg/L,Y,0.005,,,EPA 6020B m,,,,,,,,,GEC148-05,CVC20027,5/9/2018,Magnesium (Mg),18900,ug/L,0,12,26.2,,FALSE,,0,,
1088148,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,2/28/2018,12:42:00 PM,NO2_N,,0.01,mg/L,<,0.01,,,SM 23 4500-NO3I/NO2B,,,,,,,,,GEC148-01,CVC20027,5/9/2018,Nitrite (N),<0.010,mg/L,0,0.005,0.073,,FALSE,,0,,
1088155,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,2/28/2018,12:42:00 PM,NO3_N,,1.79,mg/L,Y,0.1,,,SM 23 4500-NO3I/NO2B,,,,,,,,,GEC148-01,CVC20027,5/9/2018,Nitrate (N),1.79,mg/L,0,0.2,3.3,,FALSE,,0,,
1086416,CVC Field Data,IWMP,N/A,FieldGrab,501070008,Huttonville Creek @ Lionhead Golf & Country Club,2/28/2018,12:42:00 PM,pH_Field,,7.72,pH Units,,,,,,,0-24,8,,"Max 12C, no rain in last 24 hrs",South,K. MacDonnell;K. Bowers,,,11858,3/26/2018,pH Field,7.72,pH Units,0,7.13,8.34,,FALSE,,0,"photos taken of staff gauge, staff need to sign waiver for golf cart.",
1088150,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,2/28/2018,12:42:00 PM,pH_Lab,,8.18,pH Units,Y,,,,SM 4500H+ B m,,,,,,,,,GEC148-01,CVC20027,5/9/2018,pH,8.18,pH,0,7.95,8.47,,FALSE,,0,,
1088175,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,2/28/2018,12:42:00 PM,Potassium_K,,5.65,mg/L,Y,0.02,,,EPA 6020B m,,,,,,,,,GEC148-05,CVC20027,5/9/2018,Potassium (K),5650,ug/L,0,1.45,6.83,,FALSE,,0,,
1088179,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,2/28/2018,12:42:00 PM,Sodium_Na,,259,mg/L,Y,0.05,,,EPA 6020B m,,,,,,,,,GEC148-05,CVC20027,5/9/2018,Sodium (Na),259000,ug/L,-1,20.1,165,,FALSE,,0,,
1088158,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,2/28/2018,12:42:00 PM,Total_Dissolved_Solids_TDS,,890,mg/L,Y,10,,,SM 23 2540C m,,,,,,,,,GEC148-02,CVC20027,5/9/2018,Total Dissolved Solids,890,mg/L,0,262,906,,FALSE,,0,,
1088887,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,3/28/2018,11:46:00 AM,Ammonia_N,,0.05,mg/L,Y,0.01,,,EAP GS I-2522-90 m,,,,,,,,,GIR720-03,CVC20027,5/9/2018,Total Ammonia-N,0.05,mg/L,0,0.006,0.3,,FALSE,,0,,
1088925,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,3/28/2018,11:46:00 AM,Calcium_Ca,,116,mg/L,Y,0.1,,,EPA 6020B m,,,,,,,,,GIR720-05,CVC20027,5/9/2018,Calcium (Ca),116000,ug/L,-1,43.3,97,,FALSE,,0,,
1088880,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,3/28/2018,11:46:00 AM,Chloride_Cl,,560,mg/L,Y,8,,,EPA 325.2 m,,,,,,,,,GIR720-01,CVC20027,5/9/2018,Dissolved Chloride (Cl),560,mg/L,-1,27.4,245,,FALSE,,0,,
1086472,CVC Field Data,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,3/28/2018,11:46:00 AM,DO_Field,,8.2,mg/L,,,,,,Lester,0-24,8,,"Weather: Overcast, High of 10C, 10mm of rain day before",South,K. MacDonnell; J. Maloles,,,11858,4/26/2018,DO Field,8.2,mg/L,0,7,13.5,,FALSE,,0,,
1088896,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,3/28/2018,11:46:00 AM,Magnesium_Mg,,24.3,mg/L,Y,0.025,,,EPA 6020B m,,,,,,,,,GIR720-05,CVC20027,5/9/2018,Magnesium (Mg),24300,ug/L,0,12,26.2,,FALSE,,0,,
1088875,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,3/28/2018,11:46:00 AM,NO2_N,,0.01,mg/L,<,0.01,,,SM 23 4500-NO3I/NO2B,,,,,,,,,GIR720-01,CVC20027,5/9/2018,Nitrite (N),<0.010,mg/L,0,0.005,0.073,,FALSE,,0,,
1088883,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,3/28/2018,11:46:00 AM,NO3_N,,1.37,mg/L,Y,0.1,,,SM 23 4500-NO3I/NO2B,,,,,,,,,GIR720-01,CVC20027,5/9/2018,Nitrate (N),1.37,mg/L,0,0.2,3.3,,FALSE,,0,,
1088877,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,3/28/2018,11:46:00 AM,pH_Lab,,8.21,pH Units,Y,,,,SM 4500H+ B m,,,,,,,,,GIR720-01,CVC20027,5/9/2018,pH,8.21,pH,0,7.95,8.47,,FALSE,,0,,
1088901,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,3/28/2018,11:46:00 AM,Potassium_K,,5.26,mg/L,Y,0.1,,,EPA 6020B m,,,,,,,,,GIR720-05,CVC20027,5/9/2018,Potassium (K),5260,ug/L,0,1.45,6.83,,FALSE,,0,,
1088905,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,3/28/2018,11:46:00 AM,Sodium_Na,,306,mg/L,Y,0.1,,,EPA 6020B m,,,,,,,,,GIR720-05,CVC20027,5/9/2018,Sodium (Na),306000,ug/L,-1,20.1,165,,FALSE,,0,,
1088881,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,3/28/2018,11:46:00 AM,Total_Dissolved_Solids_TDS,,1130,mg/L,Y,10,,,SM 23 2540C m,,,,,,,,,GIR720-01,CVC20027,5/9/2018,Total Dissolved Solids,1130,mg/L,-1,262,906,,FALSE,,0,,
1087113,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,4/25/2018,12:15:00 PM,Ammonia_N,,0.02,mg/L,Y,0.01,,,EAP GS I-2522-90 m,,,,,,,,,GNQ458-03,CVC20027,5/9/2018,Total Ammonia-N,0.02,mg/L,0,0.006,0.3,,FALSE,,0,,
1087151,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,4/25/2018,12:15:00 PM,Calcium_Ca,,75.9,mg/L,Y,0.1,,,EPA 6020B m,,,,,,,,,GNQ458-05,CVC20027,5/9/2018,Calcium (Ca),75900,ug/L,0,43.3,97,,FALSE,,0,,
1087106,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,4/25/2018,12:15:00 PM,Chloride_Cl,,300,mg/L,Y,4,,,EPA 325.2 m,,,,,,,,,GNQ458-01,CVC20027,5/9/2018,Dissolved Chloride (Cl),300,mg/L,-1,27.4,245,,FALSE,,0,,
1086535,CVC Field Data,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,4/25/2018,12:15:00 PM,DO_Field,,10.54,mg/L,,,,,,Jesse,0-24,8,"Turbid, high water level","Raining, 11C",South,A. Ockenden; S. Ariano,,,11858,5/1/2018,DO Field,10.54,mg/L,0,7,13.5,,FALSE,,0,,
1087122,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,4/25/2018,12:15:00 PM,Magnesium_Mg,,14.8,mg/L,Y,0.025,,,EPA 6020B m,,,,,,,,,GNQ458-05,CVC20027,5/9/2018,Magnesium (Mg),14800,ug/L,0,12,26.2,,FALSE,,0,,
1087101,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,4/25/2018,12:15:00 PM,NO2_N,,0.01,mg/L,<,0.01,,,SM 23 4500-NO3I/NO2B,,,,,,,,,GNQ458-01,CVC20027,5/9/2018,Nitrite (N),<0.010,mg/L,0,0.005,0.073,,FALSE,,0,,
1087108,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,4/25/2018,12:15:00 PM,NO3_N,,1.56,mg/L,Y,0.1,,,SM 23 4500-NO3I/NO2B,,,,,,,,,GNQ458-01,CVC20027,5/9/2018,Nitrate (N),1.56,mg/L,0,0.2,3.3,,FALSE,,0,,
1086521,CVC Field Data,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,4/25/2018,12:15:00 PM,pH_Field,,8.06,pH Units,,,,,,Jesse,0-24,8,"Turbid, high water level","Raining, 11C",South,A. Ockenden; S. Ariano,,,11858,5/1/2018,pH Field,8.06,pH Units,0,7.13,8.34,,FALSE,,0,,
1087103,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,4/25/2018,12:15:00 PM,pH_Lab,,8.24,pH Units,Y,,,,SM 4500H+ B m,,,,,,,,,GNQ458-01,CVC20027,5/9/2018,pH,8.24,pH,0,7.95,8.47,,FALSE,,0,,
1087127,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,4/25/2018,12:15:00 PM,Potassium_K,,4.4,mg/L,Y,0.1,,,EPA 6020B m,,,,,,,,,GNQ458-05,CVC20027,5/9/2018,Potassium (K),4400,ug/L,0,1.45,6.83,,FALSE,,0,,
1087131,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,4/25/2018,12:15:00 PM,Sodium_Na,,162,mg/L,Y,0.05,,,EPA 6020B m,,,,,,,,,GNQ458-05,CVC20027,5/9/2018,Sodium (Na),162000,ug/L,0,20.1,165,,FALSE,,0,,
1087110,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,4/25/2018,12:15:00 PM,Total_Dissolved_Solids_TDS,,755,mg/L,Y,10,,,SM 23 2540C m,,,,,,,,,GNQ458-02,CVC20027,5/9/2018,Total Dissolved Solids,755,mg/L,0,262,906,,FALSE,,0,,
1132356,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,5/30/2018,12:07:00 PM,Ammonia_N,,0.05,mg/L,Y,0.01,,,EAP GS I-2522-90 m,,,,,,,,,GVB489-03,14572,3/4/2019,Total Ammonia-N,0.05,mg/L,0,0.006,0.3,,FALSE,,0,,
1132912,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,5/30/2018,12:07:00 PM,Calcium_Ca,,95.8,mg/L,Y,0.1,,,EPA 6020B m,,,,,,,,,GVB489-04,14572,3/4/2019,Calcium (Ca),95800,ug/L,0,43.3,97,,FALSE,,0,,
1133343,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,5/30/2018,12:07:00 PM,Chloride_Cl,,320,mg/L,Y,4,,,EPA 325.2 m,,,,,,,,,GVB489-01,14572,3/4/2019,Dissolved Chloride (Cl),320,mg/L,-1,27.4,245,,FALSE,,0,,
1132364,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,5/30/2018,12:07:00 PM,Magnesium_Mg,,20.3,mg/L,Y,0.025,,,EPA 6020B m,,,,,,,,,GVB489-04,14572,3/4/2019,Magnesium (Mg),20300,ug/L,0,12,26.2,,FALSE,,0,,
1133338,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,5/30/2018,12:07:00 PM,NO2_N,,0.01,mg/L,<,0.01,,,SM 23 4500-NO3I/NO2B,,,,,,,,,GVB489-01,14572,3/4/2019,Nitrite (N),<0.010,mg/L,0,0.005,0.073,,FALSE,,0,,
1133345,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,5/30/2018,12:07:00 PM,NO3_N,,0.83,mg/L,Y,0.1,,,SM 23 4500-NO3I/NO2B,,,,,,,,,GVB489-01,14572,3/4/2019,Nitrate (N),0.83,mg/L,0,0.2,3.3,,FALSE,,0,,
1133340,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,5/30/2018,12:07:00 PM,pH_Lab,,8.42,pH Units,Y,,,,SM 4500H+ B m,,,,,,,,,GVB489-01,14572,3/4/2019,pH,8.42,pH,0,7.95,8.47,,FALSE,,0,,
1132369,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,5/30/2018,12:07:00 PM,Potassium_K,,4.78,mg/L,Y,0.1,,,EPA 6020B m,,,,,,,,,GVB489-04,14572,3/4/2019,Potassium (K),4780,ug/L,0,1.45,6.83,,FALSE,,0,,
1132465,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,5/30/2018,12:07:00 PM,Sodium_Na,,164,mg/L,Y,0.05,,,EPA 6020B m,,,,,,,,,GVB489-04,14572,3/4/2019,Sodium (Na),164000,ug/L,0,20.1,165,,FALSE,,0,,
1132353,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,5/30/2018,12:07:00 PM,Total_Dissolved_Solids_TDS,,755,mg/L,Y,10,,,SM 23 2540C m,,,,,,,,,GVB489-02,14572,3/4/2019,Total Dissolved Solids,755,mg/L,0,262,906,,FALSE,,0,,
1134012,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,6/27/2018,12:30:00 PM,Ammonia_N,,0.03,mg/L,Y,0.01,,,EAP GS I-2522-90 m,,,,,,,,,HBQ468-03,14572,3/4/2019,Total Ammonia-N,0.03,mg/L,0,0.006,0.3,,FALSE,,0,,
1134050,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,6/27/2018,12:30:00 PM,Calcium_Ca,,81.7,mg/L,Y,0.1,,,EPA 6020B m,,,,,,,,,HBQ468-05,14572,3/4/2019,Calcium (Ca),81700,ug/L,0,43.3,97,,FALSE,,0,,
1134004,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,6/27/2018,12:30:00 PM,Chloride_Cl,,260,mg/L,Y,3,,,EPA 325.2 m,,,,,,,,,HBQ468-01,14572,3/4/2019,Chloride (Cl),260,mg/L,-1,27.4,245,,FALSE,,0,,
1134021,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,6/27/2018,12:30:00 PM,Magnesium_Mg,,19.5,mg/L,Y,0.025,,,EPA 6020B m,,,,,,,,,HBQ468-05,14572,3/4/2019,Magnesium (Mg),19500,ug/L,0,12,26.2,,FALSE,,0,,
1133999,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,6/27/2018,12:30:00 PM,NO2_N,,0.01,mg/L,<,0.01,,,SM 23 4500-NO3I/NO2B,,,,,,,,,HBQ468-01,14572,3/4/2019,Nitrite (N),<0.010,mg/L,0,0.005,0.073,,FALSE,,0,,
1134007,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,6/27/2018,12:30:00 PM,NO3_N,,0.44,mg/L,Y,0.1,,,SM 23 4500-NO3I/NO2B,,,,,,,,,HBQ468-01,14572,3/4/2019,Nitrate (N),0.44,mg/L,0,0.2,3.3,,FALSE,,0,,
1134001,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,6/27/2018,12:30:00 PM,pH_Lab,,8.16,pH Units,Y,,,,SM 4500H+ B m,,,,,,,,,HBQ468-01,14572,3/4/2019,pH,8.16,pH,0,7.95,8.47,,FALSE,,0,,
1134026,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,6/27/2018,12:30:00 PM,Potassium_K,,4.07,mg/L,Y,0.1,,,EPA 6020B m,,,,,,,,,HBQ468-05,14572,3/4/2019,Potassium (K),4070,ug/L,0,1.45,6.83,,FALSE,,0,,
1134030,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,6/27/2018,12:30:00 PM,Sodium_Na,,151,mg/L,Y,0.05,,,EPA 6020B m,,,,,,,,,HBQ468-05,14572,3/4/2019,Sodium (Na),151000,ug/L,0,20.1,165,,FALSE,,0,,
1134005,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,6/27/2018,12:30:00 PM,Total_Dissolved_Solids_TDS,,855,mg/L,Y,10,,,SM 23 2540C m,,,,,,,,,HBQ468-01,14572,3/4/2019,Total Dissolved Solids,855,mg/L,0,262,906,,FALSE,,0,,
1134948,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,7/25/2018,11:35:00 AM,Ammonia_N,,0.03,mg/L,Y,0.01,,,EAP GS I-2522-90 m,,,,,,,,,HHT364-03,14572,3/4/2019,Total Ammonia-N,0.03,mg/L,0,0.006,0.3,,FALSE,,0,,
1134985,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,7/25/2018,11:35:00 AM,Calcium_Ca,,65.4,mg/L,Y,0.1,,,EPA 6020B m,,,,,,,,,HHT364-04,14572,3/4/2019,Calcium (Ca),65400,ug/L,0,43.3,97,,FALSE,,0,,
1132740,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,7/25/2018,11:35:00 AM,Chloride_Cl,,180,mg/L,Y,2,,,EPA 325.2 m,,,,,,,,,HHT364-01,14572,3/4/2019,Chloride (Cl),180,mg/L,0,27.4,245,,FALSE,,0,,
1134956,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,7/25/2018,11:35:00 AM,Magnesium_Mg,,17,mg/L,Y,0.025,,,EPA 6020B m,,,,,,,,,HHT364-04,14572,3/4/2019,Magnesium (Mg),17000,ug/L,0,12,26.2,,FALSE,,0,,
1132735,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,7/25/2018,11:35:00 AM,NO2_N,,0.01,mg/L,<,0.01,,,SM 23 4500-NO3I/NO2B,,,,,,,,,HHT364-01,14572,3/4/2019,Nitrite (N),<0.010,mg/L,0,0.005,0.073,,FALSE,,0,,
1132742,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,7/25/2018,11:35:00 AM,NO3_N,,0.22,mg/L,Y,0.1,,,SM 23 4500-NO3I/NO2B,,,,,,,,,HHT364-01,14572,3/4/2019,Nitrate (N),0.22,mg/L,0,0.2,3.3,,FALSE,,0,,
1132737,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,7/25/2018,11:35:00 AM,pH_Lab,,8.05,pH Units,Y,,,,SM 4500H+ B m,,,,,,,,,HHT364-01,14572,3/4/2019,pH,8.05,pH,0,7.95,8.47,,FALSE,,0,,
1134961,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,7/25/2018,11:35:00 AM,Potassium_K,,4.07,mg/L,Y,0.1,,,EPA 6020B m,,,,,,,,,HHT364-04,14572,3/4/2019,Potassium (K),4070,ug/L,0,1.45,6.83,,FALSE,,0,,
1134965,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,7/25/2018,11:35:00 AM,Sodium_Na,,108,mg/L,Y,0.05,,,EPA 6020B m,,,,,,,,,HHT364-04,14572,3/4/2019,Sodium (Na),108000,ug/L,0,20.1,165,,FALSE,,0,,
1132744,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,7/25/2018,11:35:00 AM,Total_Dissolved_Solids_TDS,,655,mg/L,Y,10,,,SM 23 2540C m,,,,,,,,,HHT364-02,14572,3/4/2019,Total Dissolved Solids,655,mg/L,0,262,906,,FALSE,,0,,
1132883,Maxxam,IWMP,FieldGrab,,501070008,Huttonville Creek @ Lionhead Golf & Country Club,8/29/2018,11:24:00 AM,Ammonia_N,,0.02,mg/L,Y,0.01,,,EAP GS I-2522-90 m,,,,,,,,,HPK611-03,14572,3/4/2019,Total Ammonia-N,0.02,mg/L,0,0.006,0.3,,FALSE,,0,,
